active_windows,assigned_players,assignment_moves_per_player,candidates_per_player,co_location_conflict_ratio,cold_start_event_share,cold_start_events,cold_start_wait_ms,completed,completed_function_events,completed_request_events,completion_ratio,config_path,cost,cross_node_placement_ratio,data_wait_ms,execution_ms,incomplete_active_share,inner_limit_active_share,inner_rounds_per_active_window,inner_stable_active_share,latency_mean_ms,latency_p95_ms,latency_p99_ms,load,mean_assigned_node_count,mean_empirical_gap,mean_pressure,mean_price_spread,mean_queue_pressure_ratio_max,method,no_player_windows,node_cpu_utilization_mean,node_memory_utilization_mean,operational_refinement,oscillation_active_share,outer_feedback_active_share,outer_limit_active_share,outer_rounds_per_active_window,paper_welfare_per_player,placement_dispersion,qc_run_complete,qpr,queue_area_per_arrival,queue_peak,reference_below_current_active_share,run_id,schedule_wait_ms,seed,selected_starting_share,source_bank,throughput,topology,waiting_share,warm_available_share,warm_bypass_share,welfare_baseline_reward_per_player,welfare_contribution_per_player,welfare_cost_per_player,welfare_externality_per_player,welfare_quality_per_player
290,950,,,,0.6786372007366482,737,51.300184162062614,423,1086,423,0.22065727699530516,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ73.c692f5f4\run_config.json,1.1537142273382093,,0.143646408839779,22.224677716390424,0.9862068965517241,,,,159.55082742316785,394.0,413.0,low,,,,,,random,,0.0643661493014928,0.4856197245059148,baseline,,,,,34.32654374072426,,True,0.002297963140678132,707.7235263432447,3575,,TSCv1.E1.homogeneous.n20.low.random.FQ73.c692f5f4,29.478821362799263,Q73,,G1_Q61_Q80,0.423,homogeneous,,,,34.40759534233495,0.9364321310582914,1.2530091418718037,0.1448726813397125,0.3803978186218362
493,1144,,,,0.33006001091107473,605,23.064375340971086,606,1833,606,0.3208046585494971,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ74.4cf44096\run_config.json,0.7476546284389181,,0.3502454991816694,11.445717403164211,0.9979716024340771,,,,379.9075907590759,606.0,644.0,low,,,,,,random,,0.1175918568980486,0.44910488436675194,baseline,,,,,36.677489987620106,,True,0.0021335048127796912,999.494441503441,3694,,TSCv1.E1.homogeneous.n20.low.random.FQ74.4cf44096,161.18767048554284,Q74,,G1_Q61_Q80,0.606,homogeneous,,,,36.738378304701584,0.9554140669655159,1.3252769703423226,0.06025917808544803,0.36923387388770396
631,964,,,,0.4731182795698925,44,36.38709677419355,52,93,52,0.026984950700570835,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ75.f8ab80e8\run_config.json,11.068294818584736,,0.1935483870967742,8.075268817204302,1.0,,,,298.13461538461536,716.0,821.0,low,,,,,,random,,0.07275552818134465,0.5727444969800732,baseline,,,,,43.727960707241074,,True,1.5758331113110665e-05,4617.202906071614,17916,,TSCv1.E1.homogeneous.n20.low.random.FQ75.f8ab80e8,186.58064516129033,Q75,,G1_Q61_Q80,0.052,homogeneous,,,,44.0341769273845,0.850967829599223,1.4785373079207922,0.1449989278286819,0.4663518684069893
585,1338,,,,0.5352422907488987,972,55.778083700440526,980,1816,980,0.5046343975283213,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ76.1c51542f\run_config.json,0.3893265393315529,,0.22301762114537446,29.47191629955947,0.9965811965811966,,,,291.4591836734694,480.0,484.0,low,,,,,,random,,0.09930402505369966,0.3781624580241675,baseline,,,,,32.12385172622977,,True,0.008636431288206431,363.3254376930999,1761,,TSCv1.E1.homogeneous.n20.low.random.FQ76.1c51542f,99.19823788546256,Q76,,G1_Q61_Q80,0.98,homogeneous,,,,32.17296415309022,0.9336736183474328,1.2312330997845518,0.04084484714051355,0.2892920349255449
414,1076,,,,0.29060665362035226,594,17.096868884540118,676,2044,676,0.3470225872689938,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ77.ba809ee0\run_config.json,0.5515627437794702,,0.4315068493150685,6.522994129158513,1.0,,,,383.896449704142,605.0,636.0,low,,,,,,random,,0.1115235956822709,0.36914085366721977,baseline,,,,,32.450030404838934,,True,0.003192549773268724,986.0405544147844,3859,,TSCv1.E1.homogeneous.n20.low.random.FQ77.ba809ee0,163.2866927592955,Q77,,G1_Q61_Q80,0.676,homogeneous,,,,32.28333256235796,0.9002260754930486,1.0550675154507825,0.03394529275374563,0.3554846275057713
573,987,,,,0.4059347181008902,684,28.378635014836796,863,1685,863,0.4511238891792995,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ78.65efaaae\run_config.json,0.5008416910712993,,0.3121661721068249,60.108011869436204,0.9947643979057592,,,,328.44959443800695,693.0,717.0,low,,,,,,random,,0.15711987334857064,0.42708220719706524,baseline,,,,,31.345120800060826,,True,0.0052461607335726485,410.0930475692629,1907,,TSCv1.E1.homogeneous.n20.low.random.FQ78.65efaaae,86.74480712166172,Q78,,G1_Q61_Q80,0.863,homogeneous,,,,31.7483578288688,0.9148326317266408,1.543622606914215,0.0199594910519826,0.24551258386389221
454,1332,,,,0.5023809523809524,633,31.893650793650792,295,1260,295,0.15159301130524153,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ79.c24e22ba\run_config.json,1.79670017048464,,0.2992063492063492,28.23968253968254,1.0,,,,333.7559322033898,445.0,462.0,low,,,,,,random,,0.11945212512313089,0.5258945331634318,baseline,,,,,40.038418297295095,,True,0.0004919459769563352,1367.3540596094554,5858,,TSCv1.E1.homogeneous.n20.low.random.FQ79.c24e22ba,110.71031746031746,Q79,,G1_Q61_Q80,0.295,homogeneous,,,,40.52962923765899,0.8914632252207747,1.5831751700815138,0.21562245212965184,0.41612347042014647
322,574,,,,0.5004897159647405,511,32.30656219392752,515,1021,515,0.2654639175257732,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.random.FQ80.f9382e15\run_config.json,0.8974911587909588,,0.3604309500489716,14.667972575905974,0.9937888198757764,,,,206.50485436893203,286.0,301.0,low,,,,,,random,,0.07079564711716474,0.4596600056218844,baseline,,,,,30.559944917100648,,True,0.0027787327829192766,628.7113402061856,2955,,TSCv1.E1.homogeneous.n20.low.random.FQ80.f9382e15,58.536728697355535,Q80,,G1_Q61_Q80,0.515,homogeneous,,,,30.90138837103229,0.905852175119758,1.4613102023402158,0.01679548107814498,0.23081011213492017
984,3952,,,,0.12740322994104075,497,15.026916175339656,1862,3901,1862,0.9831045406546991,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ61.eed893e2\run_config.json,0.29702844015381646,,0.03793899000256345,6.9254037426300945,0.0,,,,44.034908700322234,244.0,267.0,low,,,,,,sche_FaaSRank,,0.3260518537363211,0.5427224481548817,baseline,,,,,35.824240599084,,True,0.14235887321843468,32.7286166842661,113,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ61.eed893e2,1.007433991284286,Q61,,G1_Q61_Q80,1.862,homogeneous,,,,35.50549862934993,1.056151922509406,1.015436608917438,0.0926968723390372,0.3707235519121955
968,5628,,,,0.209171826625387,1081,25.827592879256965,1614,5168,1614,0.8608,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ62.20df2a9b\run_config.json,0.3329145958580197,,0.030572755417956655,16.956075851393187,0.0,,,,114.69764560099132,443.0,519.0,low,,,,,,sche_FaaSRank,,0.30372560764192646,0.5276624574327082,baseline,,,,,36.914238219745805,,True,0.042268437209739926,168.25333333333333,659,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ62.20df2a9b,1.0017414860681115,Q62,,G1_Q61_Q80,1.614,homogeneous,,,,36.92830586077562,0.9133777196063013,1.0656414491884998,0.29003825588562204,0.42823442705531617
981,4993,,,,0.17212931995540692,772,22.23835005574136,1764,4485,1764,0.9158878504672897,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ63.32bc4b1d\run_config.json,0.2999383489561189,,0.04080267558528428,20.63678929765886,0.0,,,,108.34467120181407,377.0,504.0,low,,,,,,sche_FaaSRank,,0.2672375690893334,0.5205312151276523,baseline,,,,,34.956316377031236,,True,0.05428239841974727,189.24402907580478,846,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ63.32bc4b1d,1.0071348940914158,Q63,,G1_Q61_Q80,1.764,homogeneous,,,,35.80562475270555,0.8292873771508662,1.3159717703042277,0.7237798181628622,0.36115574623644053
960,4528,,,,0.28798842257597684,995,34.88712011577424,1497,3455,1497,0.7712519319938176,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ64.d8f8b74f\run_config.json,0.35529094484542,,0.09377713458755427,46.609551374819105,0.0,,,,182.48229792919173,569.0,792.0,low,,,,,,sche_FaaSRank,,0.20729831154537573,0.5251239280482487,baseline,,,,,34.05943644847129,,True,0.023089627159630158,196.28748068006183,659,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ64.d8f8b74f,1.031548480463097,Q64,,G1_Q61_Q80,1.497,homogeneous,,,,36.14857273767357,0.8691767545074698,1.3951568438181186,1.9080339888729445,0.3448773751087987
988,6967,,,,0.18169858207864348,1243,17.00380061394533,1927,6841,1927,0.9678553490708187,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ65.c607c577\run_config.json,0.3178686232039764,,0.014179213565268236,26.352141499780736,0.0,,,,94.05760249091853,454.0,540.0,low,,,,,,sche_FaaSRank,,0.3157910590227393,0.6024149661153873,baseline,,,,,38.34573650045273,,True,0.06445255666152391,154.21848317428427,625,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ65.c607c577,1.0020464844321006,Q65,,G1_Q61_Q80,1.927,homogeneous,,,,38.83417691920261,0.8617295497832963,1.2466910236344133,0.538743986132045,0.4352651951695269
983,6235,,,,0.05765665554319614,311,3.875417130144605,1754,5394,1754,0.9069286452947259,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ66.8edbe955\run_config.json,0.4011581577488063,,0.02335928809788654,6.477938450129773,0.0,,,,29.988027366020525,170.0,332.0,low,,,,,,sche_FaaSRank,,0.48164448524941933,0.6884453608092757,baseline,,,,,37.49708711460484,,True,0.1458028664903562,207.2936918304033,631,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ66.8edbe955,1.0012977382276604,Q66,,G1_Q61_Q80,1.754,homogeneous,,,,38.469080824802276,0.7808289444687946,1.2957198164419068,0.8436741522500634,0.38657144490919215
981,4670,,,,0.15187676285528315,700,15.007810804946843,1863,4609,1863,0.9784663865546218,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ67.e58cc4b8\run_config.json,0.3353646934128422,,0.0288565849425038,25.21414623562595,0.0,,,,92.55340848094471,348.0,469.0,low,,,,,,sche_FaaSRank,,0.3913022770902368,0.6124100793883629,baseline,,,,,38.11005860927018,,True,0.06002098229248337,146.1738445378151,523,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ67.e58cc4b8,1.0023866348448687,Q67,,G1_Q61_Q80,1.863,homogeneous,,,,38.884284782001245,0.9135106806166677,1.430516252119485,0.6295738851759239,0.3723527863557895
981,5104,,,,0.12262563116133686,510,15.243808607838423,1676,4159,1676,0.8612538540596094,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ68.bac3353a\run_config.json,0.3597354570265886,,0.001442654484251022,32.50781437845636,0.0,,,,106.84427207637232,430.0,500.0,low,,,,,,sche_FaaSRank,,0.3558729851522169,0.5916215799727892,baseline,,,,,35.68341209111169,,True,0.04360532461578687,195.37461459403906,719,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ68.bac3353a,1.0026448665544603,Q68,,G1_Q61_Q80,1.676,homogeneous,,,,37.007628973748616,0.7524719269432384,1.6276732080712402,0.7876739239358113,0.3386584158029209
985,6154,,,,0.19121048573631458,992,27.527178103315343,1593,5188,1593,0.8331589958158996,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ69.02257141\run_config.json,0.3635666937627511,,0.0900154202004626,31.112181958365458,0.0,,,,192.59196484620213,641.0,853.0,low,,,,,,sche_FaaSRank,,0.3869187911507161,0.5669832945563943,baseline,,,,,38.38903864537271,,True,0.02275063490659231,507.98744769874475,1362,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ69.02257141,1.0302621434078643,Q69,,G1_Q61_Q80,1.593,homogeneous,,,,39.66075570884757,0.7418250321765631,1.575610209846016,0.8187662726053275,0.38083448819150234
984,7881,,,,0.14859197124026363,248,13.875374475733972,1029,1669,1029,0.5351014040561622,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ70.11ce3ee2\run_config.json,0.768076608433552,,0.02156980227681246,12.393648891551827,0.0,,,,34.94071914480078,225.0,300.0,low,,,,,,sche_FaaSRank,,0.2970319350011147,0.7805553122633977,baseline,,,,,41.060676169204854,,True,0.038342373767635184,2356.9490379615186,8843,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ70.11ce3ee2,1.0065907729179149,Q70,,G1_Q61_Q80,1.029,homogeneous,,,,43.375318953053416,0.7321968647281374,1.9060479802780383,1.5264525919785854,0.3856603677083568
973,6880,,,,0.08021534320323015,298,7.589232839838493,1252,3715,1252,0.6537859007832898,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ71.e24cb7cf\run_config.json,0.5673589736889726,,0.0024226110363391655,3.5790040376850607,0.0,,,,27.00638977635783,144.0,242.0,low,,,,,,sche_FaaSRank,,0.3528418678889588,0.6990040183791207,baseline,,,,,40.95123908796976,,True,0.08171087649940745,873.3180156657963,3151,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ71.e24cb7cf,1.0029609690444146,Q71,,G1_Q61_Q80,1.252,homogeneous,,,,42.320905618334926,0.8540846623274563,1.4588017133606035,1.1863527451836786,0.42140301726975066
974,5681,,,,0.19345711759504863,1094,22.99664014146773,1902,5655,1902,0.9875389408099688,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ72.06325094\run_config.json,0.2615803458838558,,0.08152077807250221,12.457824933687002,0.0,,,,83.698738170347,439.0,560.0,low,,,,,,sche_FaaSRank,,0.2655079977725967,0.4890577628834949,baseline,,,,,34.64566578551972,,True,0.08687333463060484,159.52596053997922,747,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ72.06325094,1.0022988505747126,Q72,,G1_Q61_Q80,1.902,homogeneous,,,,34.84015483483528,0.878104800532515,1.0045865730036105,0.48751420137167367,0.41950702271166035
952,4352,,,,0.17947395564724083,696,20.034038164002062,1465,3878,1465,0.7642149191444966,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ73.415a6cb9\run_config.json,0.347299850515945,,0.005157297576070139,8.679473955647241,0.0,,,,49.57679180887372,244.0,478.0,low,,,,,,sche_FaaSRank,,0.22697004821528505,0.5014690402651685,baseline,,,,,35.940629454439176,,True,0.08508531457076739,154.10850286906626,519,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ73.415a6cb9,1.002578648788035,Q73,,G1_Q61_Q80,1.465,homogeneous,,,,35.59960940107703,1.0124167191071833,0.9975355894250029,0.09833560246838982,0.4244745328905992
984,5638,,,,0.1353656323716204,746,16.61839956450735,1835,5511,1835,0.9714134462678666,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ74.86c54ffc\run_config.json,0.33534660651183584,,0.03338776991471602,22.75213209943749,0.0,,,,79.15258855585832,416.0,485.0,low,,,,,,sche_FaaSRank,,0.34534194730465695,0.6043814638279114,baseline,,,,,37.68894183343926,,True,0.06913166716174655,134.6844891476972,565,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ74.86c54ffc,1.0018145527127562,Q74,,G1_Q61_Q80,1.835,homogeneous,,,,38.03197129612571,0.8788829385948841,1.2811151782368548,0.340994982407985,0.40019744935400225
985,11165,,,,0.2825278810408922,76,23.3271375464684,219,269,219,0.11364815775817333,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ75.4f23f04e\run_config.json,3.7192513801191494,,0.0,31.20817843866171,0.0,,,,66.82191780821918,219.0,220.0,low,,,,,,sche_FaaSRank,,0.4734841434308559,0.7994637851479772,baseline,,,,,38.88122066099762,,True,0.0008811901747745654,2329.993253762325,8829,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ75.4f23f04e,1.0148698884758365,Q75,,G1_Q61_Q80,0.219,homogeneous,,,,43.29118046143425,0.5411618629256092,2.258519425533088,3.08428254637999,0.39168038164293395
967,3579,,,,0.2923076923076923,1045,37.995524475524476,1935,3575,1935,0.9963954685890835,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ76.f26e4cc2\run_config.json,0.21834827196382428,,0.07132867132867132,18.646153846153847,0.0,,,,100.0201550387597,342.0,377.0,low,,,,,,sche_FaaSRank,,0.19596102974147397,0.41621501032598396,baseline,,,,,34.10197758494758,,True,0.08860203294438418,22.12409886714727,118,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ76.f26e4cc2,1.1818181818181819,Q76,,G1_Q61_Q80,1.935,homogeneous,,,,33.595602618012556,1.0790547543845719,0.8702424459365468,0.06695521929433773,0.36451787145386266
981,5758,,,,0.09568781183178902,537,10.832501781895937,1884,5612,1884,0.9671457905544147,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ77.468f9887\run_config.json,0.34258401469819866,,0.003920171062009979,11.12384176764077,0.0,,,,63.010615711252655,303.0,475.0,low,,,,,,sche_FaaSRank,,0.30810888801254593,0.6355021834299518,baseline,,,,,36.36050093890313,,True,0.0872770544399112,132.86909650924025,664,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ77.468f9887,1.0017818959372773,Q77,,G1_Q61_Q80,1.884,homogeneous,,,,36.84921714521688,0.8434532555949154,1.172974259127093,0.5421987333842535,0.3830039746678923
968,3642,,,,0.22019395322304622,772,21.955790074158585,1817,3506,1817,0.9498170412963931,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ78.bdc0869a\run_config.json,0.28975605689108075,,0.02139189960068454,30.613519680547633,0.0,,,,100.52118877270226,313.0,425.0,low,,,,,,sche_FaaSRank,,0.3266784477405381,0.5161565432071304,baseline,,,,,34.612313657589894,,True,0.06238278916630433,92.50078410872975,429,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ78.bdc0869a,1.0250998288648032,Q78,,G1_Q61_Q80,1.817,homogeneous,,,,34.790849038888176,1.0296386010322938,1.1687962393686053,0.3681899868483762,0.32881226445426004
972,7122,,,,0.17941952506596306,952,18.836034677723333,1262,5306,1262,0.6485097636176773,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ79.5e34aefb\run_config.json,0.5656037005682943,,0.008669430833019224,32.95382585751979,0.0,,,,138.58478605388274,454.0,522.0,low,,,,,,sche_FaaSRank,,0.4839924986433096,0.6985342574052275,baseline,,,,,40.08248353064713,,True,0.01610021060228614,317.5426515930113,803,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ79.5e34aefb,1.0032039200904637,Q79,,G1_Q61_Q80,1.262,homogeneous,,,,41.31093534248929,0.8576946645531551,1.4341950078830394,1.0845225612054679,0.43257096177764703
979,3868,,,,0.19818285065303803,698,18.779670641680863,1812,3522,1812,0.934020618556701,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ80.58496157\run_config.json,0.34193009467051255,,0.07240204429301533,22.245315161839862,0.0,,,,80.57450331125828,300.0,406.0,low,,,,,,sche_FaaSRank,,0.25221338998005,0.6113493429105182,baseline,,,,,34.69749063025339,,True,0.0657693015441382,63.79896907216495,211,,TSCv1.E1.homogeneous.n20.low.sche_FaaSRank.FQ80.58496157,1.0022714366837024,Q80,,G1_Q61_Q80,1.812,homogeneous,,,,34.89660039830726,0.9570306085648195,1.326428012030571,0.15611854113971635,0.3264059597797761
918,2021,,,,0.12878595062356835,506,13.964876558920844,1864,3929,1864,0.9841605068637803,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ61.f4f5284b\run_config.json,0.3151718270625168,,0.4232629167727157,7.460931534741665,0.0,,,,42.122317596566525,233.0,263.0,low,,,,,,sche_Hiku,,0.32583954580474095,0.5771167572808478,baseline,,,,,31.449861140961342,,True,0.14040619183010758,18.215417106652588,87,,TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ61.f4f5284b,0.5136166963603971,Q61,,G1_Q61_Q80,1.864,homogeneous,,,,31.82021907106123,0.8541757237435287,1.3245153818196558,0.14202572539345515,0.24200764137704087
908,3013,,,,0.15220483641536273,856,11.793563300142248,1809,5624,1809,0.9648,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ62.d10acc44\run_config.json,0.28708133729140756,,0.3874466571834993,44.91376244665718,0.0,,,,151.23604201216142,675.0,722.0,low,,,,,,sche_Hiku,,0.3231771067467852,0.5091062470939279,baseline,,,,,36.2222427415009,,True,0.04166566361638012,12.3312,56,,TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ62.d10acc44,0.5256045519203414,Q62,,G1_Q61_Q80,1.809,homogeneous,,,,37.5520676651786,0.6243360031852384,1.918209448629861,0.3440504729527692,0.3080990931004968
935,2138,,,,0.08796025715955581,301,9.248100526008182,1413,3422,1413,0.7336448598130841,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ63.b517a431\run_config.json,0.38490536224732397,,0.47603740502630043,33.96843950905903,0.0,,,,103.13729653220099,347.0,388.0,low,,,,,,sche_Hiku,,0.24261255300549242,0.5360322671139731,baseline,,,,,29.35007956409365,,True,0.035593644380910394,9.474039460020768,50,,TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ63.b517a431,0.4663939216832262,Q63,,G1_Q61_Q80,1.413,homogeneous,,,,30.670518260452656,0.5572559646554239,1.9148431689634404,0.18440070465011948,0.22154940413859986
939,2857,,,,0.1692205196535643,508,11.930046635576282,1492,3002,1492,0.7686759402369913,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ64.d9c01003\run_config.json,0.33806497609647285,,0.1872085276482345,59.09493670886076,0.0,,,,140.71782841823057,538.0,558.0,low,,,,,,sche_Hiku,,0.19920994524014135,0.49790073924730455,baseline,,,,,32.47625961343767,,True,0.031363138725692526,8.007212776919113,37,,TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ64.d9c01003,1.0742838107928048,Q64,,G1_Q61_Q80,1.492,homogeneous,,,,33.8857398268473,0.5717902207505225,1.9481707038393712,0.28090283231360536,0.2478031134809862
938,4640,,,,0.13295792272798374,850,10.47849210073518,1875,6393,1875,0.9417378201908588,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ65.9431a825\run_config.json,0.32796826171875,,0.2856249022368215,29.4464257781949,0.0,,,,88.5568,477.0,967.0,low,,,,,,sche_Hiku,,0.3180156579984691,0.6047587200994237,baseline,,,,,37.5864195258453,,True,0.06455762415323392,24.61928679055751,120,,TSCv1.E1.homogeneous.n20.low.sche_Hiku.FQ65.9431a825,0.6801188800250274,Q65,,G1_Q61_Q80,1.875,homogeneous,,,,38.826412041433926,0.6907038506830978,1.5111749605243576,0.7903714525738152,0.3708501292328382
