node_count,load_scale,seed,run_id,source_manifest_hash,result_path,result_file_sha256,arrivals,completed,throughput_requests_per_ms,qpr,drained_cohort_mean_latency_ms,cost_per_completed_request,completion_rate
100,5.0,E15,E2.sche_nash.low.homogeneous.n100.scale5.E15.e2de549bc7b446e8,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E15.e2de549bc7b446e8\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E15.e2de549bc7b446e8\summary.json,210066a730633e117e2fb3708a258497ec204e745efe56a093ba98017cd4c437,9805,3886,3.886,0.02193682698200345,208.65131240349973,0.8490003427769557,0.39632840387557366
100,5.0,E16,E2.sche_nash.low.homogeneous.n100.scale5.E16.62710e83259d14d1,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E16.62710e83259d14d1\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E16.62710e83259d14d1\summary.json,a904026c18d7b2315cb5ab3442e9d96efa42478d8d78462863c646d14d736de1,9440,6793,6.793,0.17302226348123698,220.0353304872663,0.17842972473387125,0.7195974576271187
100,5.0,E17,E2.sche_nash.low.homogeneous.n100.scale5.E17.572b6825e42739ea,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E17.572b6825e42739ea\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E17.572b6825e42739ea\summary.json,0b2d0786ef1f0e290d289bfd121b0d13a59ede0ff8bc111f086f0aa8437ee309,9765,4425,4.425,0.04731729740460902,199.26350282485876,0.4693162407309322,0.45314900153609833
100,5.0,E18,E2.sche_nash.low.homogeneous.n100.scale5.E18.95ea734e8a032013,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E18.95ea734e8a032013\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E18.95ea734e8a032013\summary.json,3a96d62890f4807b8019f8b3d92205c627270b93fb3b9353ae0978bce19b1180,9620,3662,3.662,0.028418891201753546,146.90551611141453,0.8771484641674632,0.38066528066528066
100,5.0,E19,E2.sche_nash.low.homogeneous.n100.scale5.E19.fed79cd594ba3cb7,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E19.fed79cd594ba3cb7\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E19.fed79cd594ba3cb7\summary.json,8ad8907bb55d0ea17cd4b21c5a3c780e12b10210711c7a42d91d21af62ba77f9,9515,7197,7.197,0.20218273661239072,72.97387800472418,0.48779798928807144,0.7563846558066212
100,5.0,E20,E2.sche_nash.low.homogeneous.n100.scale5.E20.9b0c48e68e1ee1dc,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n100.scale5.E20.9b0c48e68e1ee1dc\reviewer_records\E2.sche_nash.low.homogeneous.n100.scale5.E20.9b0c48e68e1ee1dc\summary.json,582369eaf4204b40586f26360b71cf6d2cb6fb5c5b839a5866095bbf449ba588,9635,4232,4.232,0.05002622924257965,226.43336483931947,0.3736005180950201,0.439231966787753
500,25.0,E01,E2.sche_nash.low.homogeneous.n500.scale25.E01.e2f5ae068160f4a7,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E01.e2f5ae068160f4a7\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E01.e2f5ae068160f4a7\summary.json,98c116ec0f699e48f93a6c7d1cd316fda44612b6a436aa8242b4da308a52b1f9,48000,40265,40.265,0.9648919951194248,127.60615919533093,0.3270222956506892,0.8388541666666667
500,25.0,E02,E2.sche_nash.low.homogeneous.n500.scale25.E02.cfdcedbb92370d53,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E02.cfdcedbb92370d53\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E02.cfdcedbb92370d53\summary.json,57eb2fb6bc1a092bdb557e923d3af29352419ab933fc66f2e9d1d3db1d39447b,47675,29536,29.536,0.636581874403855,94.81602112676056,0.48934559599937366,0.6195280545359203
500,25.0,E03,E2.sche_nash.low.homogeneous.n500.scale25.E03.1e9cc297e4ead99b,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E03.1e9cc297e4ead99b\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E03.1e9cc297e4ead99b\summary.json,6ec73143b2968880ee551ec98838e3f9d0c9b00096b048c7aeec410d1f7f57f5,48725,16394,16.394,0.15858632370894762,327.0972306941564,0.3160402028752897,0.3364597229348384
500,25.0,E04,E2.sche_nash.low.homogeneous.n500.scale25.E04.99c785fa7f2b4b1e,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E04.99c785fa7f2b4b1e\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E04.99c785fa7f2b4b1e\summary.json,2af663d146e2efc1b001130278f8c16aca9f52cce4d22edd6d4e252272284c84,47125,24187,24.187,0.5257778016516997,107.41571918799355,0.42826434396576674,0.5132519893899204
